215	130	128	142
216	130	129	142
217	131	126	142
218	131	127	142
219	131	128	142
220	131	129	142
221	131	130	142
222	132	126	142
223	132	127	142
224	132	128	142
225	132	129	142
226	132	130	142
227	132	131	142
228	133	126	285
229	133	127	285
230	133	128	285
231	133	129	142
232	133	130	142
233	133	131	142
234	133	132	142
235	135	134	500
236	136	134	9733
237	136	135	500
238	138	137	400
239	139	137	1400
240	139	138	542
241	140	137	400
242	140	138	542
243	140	139	542
244	141	137	200
245	141	138	342
246	141	139	1926
247	141	140	342
248	142	137	400
249	142	138	542
250	142	139	542
251	142	140	542
252	142	141	342
253	145	144	3500
254	145	91	1000
255	146	16	333
256	147	146	1333
257	147	16	333
258	148	146	333
259	148	147	2491
260	148	16	333
261	148	132	366
262	150	149	500
263	150	66	200
264	151	149	833
265	151	150	2392
266	153	152	2500
267	155	154	1500
268	156	154	1500
269	156	155	1500
270	158	157	1000
271	160	159	2250
272	161	159	2916
273	161	160	2583
274	162	159	2916
275	162	160	2583
276	162	161	6127
277	162	115	166
278	162	38	142
279	162	118	200
280	164	163	1000
281	165	69	5590
282	165	62	405
283	165	66	439
284	165	68	405
285	165	102	2000
286	165	104	6000
287	165	67	166
288	165	50	500
289	165	150	200
290	165	51	333
291	166	165	27967
292	166	69	500
293	168	167	866
294	168	51	250
295	169	167	1533
296	169	168	1200
297	169	52	333
298	170	167	1533
299	170	168	866
300	170	169	12616
301	172	171	250
302	173	171	250
303	173	172	250
304	174	171	250
305	174	172	250
306	174	173	250
307	175	171	250
308	175	172	250
309	175	173	250
310	175	174	833
311	177	176	1000
312	178	69	1000
313	179	178	2500
314	179	58	250
315	179	16	1000
316	180	3	500
317	180	5	500
318	181	180	2000
319	181	5	1000
320	182	180	500
321	182	181	500
322	184	183	1333
323	185	183	1333
324	185	184	2119
325	185	50	500
326	186	183	333
327	186	184	333
328	186	185	333
329	187	183	666
330	187	184	666
331	187	185	666
332	187	105	194
333	189	11	142
334	189	12	142
335	190	189	142
336	190	11	142
337	190	12	142
338	191	189	142
339	191	190	142
340	191	11	142
341	191	12	142
342	192	189	142
343	192	190	142
344	192	191	142
345	192	11	142
346	192	12	142
347	193	189	142
348	193	190	142
349	193	191	142
350	193	192	142
351	193	11	142
352	193	12	142
353	194	189	142
354	194	190	142
355	194	191	142
356	194	192	142
357	194	11	2176
358	194	12	142
359	194	193	142
360	195	40	333
361	195	151	500
362	196	195	3000
363	196	169	750
364	196	16	1500
365	196	170	250
366	198	197	4000
367	198	49	500
368	199	102	1000
369	199	25	500
370	201	200	3000
371	202	149	333
372	202	151	333
373	202	5	750
374	203	202	6500
375	203	149	333
376	203	151	333
377	203	5	750
378	205	204	3500
379	205	58	333
380	205	59	833
381	206	204	500
382	206	205	500
383	207	50	333
384	208	66	400
385	208	67	309
386	209	208	1971
387	209	67	142
388	210	208	1721
389	210	209	1578
390	211	208	1971
391	211	209	1828
392	211	210	1578
393	211	67	142
394	212	208	2114
395	212	209	1971
396	212	210	1721
397	212	211	1971
398	212	67	142
399	214	213	500
400	215	213	1000
401	215	214	750
402	216	170	1083
403	216	169	5250
404	216	182	1000
405	216	52	1333
406	216	111	250
407	217	170	333
408	217	216	333
409	217	169	333
410	219	218	309
411	220	218	309
412	220	219	601
413	221	218	142
414	221	219	142
415	221	220	142
416	222	218	142
417	222	219	142
418	222	220	142
419	222	221	142
420	223	218	142
421	223	219	1062
422	223	220	142
423	223	221	142
424	223	222	142
425	223	110	111
426	224	218	142
427	224	219	142
428	224	220	142
429	224	221	142
430	224	222	142
431	224	223	242
432	225	218	142
433	225	219	142
434	225	220	142
435	225	221	142
436	225	222	142
437	225	223	333
438	225	224	242
439	227	226	333
440	228	226	333
441	228	227	333
442	229	226	333
443	229	227	1583
444	229	228	333
445	231	230	3000
446	234	233	1000
447	235	233	1000
448	235	234	1000
449	237	236	8200
450	237	10	666
451	238	236	1200
452	238	237	3700
453	239	236	1533
454	239	237	3233
455	239	238	700
456	239	10	333
457	240	236	700
458	240	237	4033
459	240	238	3700
460	240	239	700
461	242	241	759
462	243	241	559
463	243	242	559
464	244	241	142
465	244	242	142
466	244	243	142
467	245	241	142
468	245	242	142
469	245	243	142
470	245	244	142
471	246	241	142
472	246	242	142
473	246	243	142
474	246	244	142
475	246	245	142
476	247	241	142
477	247	242	142
478	247	243	142
479	247	244	142
480	247	245	142
481	247	246	142
482	248	241	142
483	248	242	142
484	248	243	142
485	248	244	142
486	248	245	142
487	248	246	142
488	248	247	142
489	249	36	250
490	250	249	2000
491	252	251	6583
492	255	254	876
493	256	254	676
494	256	255	1128
495	257	254	533
496	257	255	842
497	257	256	642
498	258	183	333
499	258	184	333
500	258	185	1781
501	259	165	583
502	259	7	1333
503	260	259	1000
504	263	262	2000
505	265	264	5666
506	267	266	3000
507	269	268	2833
508	271	152	500
509	271	153	500
510	273	272	1000
511	274	272	1833
512	274	273	2750
513	275	272	1833
514	275	273	3333
515	275	274	5000
516	277	276	2000
517	278	276	1000
518	278	277	1500
519	280	279	1000
520	282	281	10000
521	282	199	3000
522	284	283	7200
523	285	283	200
524	285	284	200
525	286	283	200
526	286	284	200
527	286	285	200
528	287	283	200
529	287	284	200
530	287	285	200
531	287	286	200
532	288	283	200
533	288	284	200
534	288	285	200
535	288	286	200
536	288	287	200
537	290	289	7000
538	292	291	200
539	293	291	200
540	293	292	200
541	293	202	333
542	293	203	500
543	294	291	200
544	294	292	3200
545	294	293	200
546	295	291	2533
547	295	292	200
548	295	293	200
549	295	294	200
550	296	291	200
551	296	292	200
552	296	293	200
553	296	294	200
554	296	295	200
555	298	297	592
556	299	297	2026
557	299	298	592
558	300	297	1192
559	300	298	592
560	300	299	1192
561	301	297	1192
562	301	298	592
563	301	299	1192
564	301	300	1692
565	303	302	3000
566	304	51	750
567	304	6	1000
568	305	304	5660
569	305	150	533
570	307	306	9866
571	307	100	3809
572	309	308	1000
573	310	308	1000
574	310	309	1000
575	312	311	1500
576	313	311	5500
577	313	312	500
578	315	314	1500
579	320	319	2250
580	321	319	2950
581	321	320	3000
582	322	102	333
583	322	103	333
584	323	322	1500
585	324	322	3833
586	324	323	1500
587	324	28	250
588	324	102	333
589	324	103	333
590	326	325	333
591	327	325	333
592	327	326	666
593	328	325	333
594	328	326	333
595	328	327	333
596	328	11	500
597	330	329	500
598	331	329	500
599	331	330	500
600	332	112	2250
601	332	58	500
602	333	332	10250
603	333	112	3750
604	333	195	1000
605	333	4	500
606	333	165	500
607	333	40	3000
608	335	334	4000
609	337	307	1009
610	337	306	533
611	337	100	476
612	337	104	342
613	338	337	1769
614	338	307	676
615	338	306	200
616	338	100	476
617	338	104	342
618	339	337	500
619	339	338	500
620	339	307	500
621	339	50	4750
622	341	340	500
623	342	340	1500
624	342	341	500
625	344	343	500
626	344	32	833
627	345	343	500
628	345	344	500
629	345	32	500
630	346	138	342
631	346	139	1492
632	346	140	342
633	346	142	342
634	346	137	200
635	346	141	892
636	348	347	1000
637	350	349	4000
638	350	259	2000
639	352	351	2000
640	353	266	1333
641	354	353	1500
642	355	353	1500
643	355	354	1833
644	355	349	500
645	357	356	1500
646	358	356	5500
647	358	357	2500
648	358	285	726
649	360	359	733
650	360	104	2333
651	361	359	866
652	361	360	533
653	362	359	3050
654	362	360	733
655	362	361	533
656	364	363	1500
657	365	363	500
658	365	364	500
659	366	359	983
660	366	360	200
661	366	361	200
662	366	362	983
663	367	366	533
664	367	359	533
665	367	360	200
666	367	361	200
667	367	362	533
668	368	165	3000
669	370	369	2500
670	371	118	142
671	371	269	500
672	371	112	200
673	372	371	553
674	372	118	142
675	372	151	1700
676	372	335	166
677	372	196	250
678	373	371	410
679	373	372	410
680	373	151	767
681	374	371	76
682	374	372	76
683	374	373	76
684	375	371	410
685	375	372	2410
686	375	373	3910
687	375	374	76
688	375	236	1166
689	375	40	250
690	376	371	276
691	376	372	76
692	376	373	76
693	376	374	76
694	376	375	76
695	377	371	76
696	377	372	76
697	377	373	76
698	377	374	76
699	377	375	76
700	377	376	76
701	378	371	276
702	378	372	76
703	378	373	76
704	378	374	76
705	378	375	76
706	378	376	2275
707	378	377	76
708	378	305	215
709	379	371	76
710	379	372	76
711	379	373	76
712	379	374	76
713	379	375	76
714	379	376	76
715	379	377	76
716	379	378	76
717	379	130	166
718	380	371	276
719	380	372	76
720	380	373	344
721	380	374	76
722	380	375	201
723	380	376	276
724	380	377	76
725	380	378	276
726	380	379	5923
727	380	130	509
728	380	151	267
729	381	371	76
730	381	372	326
731	381	373	76
732	381	374	76
733	381	375	76
734	381	376	76
735	381	377	76
736	381	378	76
737	381	379	76
738	381	380	76
739	381	275	200
740	382	371	76
741	382	372	326
742	382	373	76
743	382	374	76
744	382	375	76
745	382	376	76
746	382	377	76
747	382	378	76
748	382	379	76
749	382	380	76
750	382	381	5835
751	382	150	666
752	382	275	200
753	383	371	76
754	383	372	76
755	383	373	76
756	383	374	76
757	383	375	76
758	383	376	76
759	383	377	76
760	383	378	76
761	383	379	76
762	383	380	76
763	383	381	76
764	383	382	76
765	383	162	250
766	384	371	1076
767	384	372	76
768	384	373	76
769	384	374	76
770	384	375	76
771	384	376	148
772	384	377	76
773	384	378	148
774	384	379	76
775	384	380	76
776	384	381	76
777	384	382	76
778	384	383	76
779	384	150	166
780	386	385	1000
781	386	380	2533
782	386	71	2000
783	388	387	1866
784	388	102	1203
785	389	387	200
786	389	388	200
787	390	387	200
788	390	388	200
789	390	389	200
790	391	387	1366
791	391	388	2200
792	391	389	200
793	391	390	200
794	391	71	166
795	392	387	866
796	392	388	1200
797	392	389	200
798	392	390	200
799	392	391	2910
800	392	71	166
801	394	393	1783
802	395	393	450
803	395	394	450
804	396	393	583
805	396	394	583
806	396	395	250
807	397	393	1533
808	397	394	4092
809	397	395	450
810	397	396	583
811	397	382	450
812	399	398	500
813	400	398	500
814	400	399	500
815	401	394	250
816	402	394	250
817	402	401	250
818	403	394	250
819	403	401	250
820	403	402	250
821	404	394	250
822	404	401	250
823	404	402	250
824	404	403	250
825	405	251	500
826	405	215	333
827	406	405	1000
828	407	405	2000
829	407	406	1000
830	410	409	3333
831	411	409	333
832	411	410	333
833	412	409	333
834	412	410	333
835	412	411	333
836	413	29	500
837	414	413	6166
838	415	413	15500
839	415	414	500
840	416	279	500
841	417	416	1833
842	418	416	7333
843	418	417	2833
844	418	279	500
845	420	419	500
846	421	419	500
847	421	420	500
848	423	422	1400
849	424	422	2566
850	424	423	900
851	425	422	2566
852	425	423	900
853	425	424	2816
854	426	422	500
855	426	423	500
856	426	424	500
857	426	425	500
858	428	427	1000
859	429	427	1000
860	429	428	1000
861	431	430	2283
862	432	430	200
863	432	431	200
864	433	430	950
865	433	431	950
866	433	432	200
867	434	430	1033
868	434	431	1033
869	434	432	200
870	434	433	700
871	435	430	2283
872	435	431	2783
873	435	432	200
874	435	433	950
875	435	434	1033
876	436	369	1000
877	437	436	833
878	438	436	833
879	438	437	833
880	439	436	333
881	439	437	333
882	439	438	333
883	441	440	2666
884	441	355	1000
885	443	442	1866
886	444	442	2000
887	444	443	5000
888	445	66	400
889	445	208	400
890	446	445	400
891	446	66	3291
892	446	208	400
893	446	68	200
894	446	108	416
895	446	107	166
896	447	445	400
897	447	446	400
898	447	66	400
899	447	208	1400
900	448	445	400
901	448	446	400
902	448	447	900
903	448	66	400
904	448	208	900
905	450	449	500
906	451	449	500
907	451	450	500
908	452	379	2652
909	452	380	2852
910	452	326	166
911	452	130	200
912	453	452	2276
913	453	379	1676
914	453	380	1676
915	453	326	166
916	454	50	2400
917	455	454	5233
918	455	399	333
919	455	265	2000
920	455	50	1816
921	455	165	1000
922	455	339	1250
923	456	109	2500
924	457	456	500
925	457	109	500
926	458	453	476
927	458	452	476
928	458	379	309
929	458	380	309
930	458	326	166
931	459	453	142
932	459	458	142
933	459	452	142
934	459	379	142
935	459	380	142
936	460	453	1392
937	460	458	309
938	460	452	859
939	460	459	142
940	460	379	759
941	460	380	759
942	460	100	333
943	460	307	333
944	460	130	166
945	461	453	726
946	461	458	142
947	461	452	726
948	461	459	142
949	461	460	142
950	461	379	1610
951	461	380	1810
952	461	130	166
953	462	199	1000
954	463	462	1000
955	463	165	333
956	463	259	1500
957	466	465	111
958	467	465	1327
959	467	466	253
960	467	392	181
961	468	465	236
962	468	466	753
963	468	467	747
964	468	392	90
965	469	465	1418
966	469	466	253
967	469	467	1930
968	469	468	914
969	469	392	181
970	470	465	111
971	470	466	111
972	470	467	111
973	470	468	111
974	470	469	111
975	471	465	327
976	471	466	111
977	471	467	438
978	471	468	438
979	471	469	729
980	471	470	111
981	471	392	90
982	472	465	327
983	472	466	253
984	472	467	469
985	472	468	344
986	472	469	727
987	472	470	111
988	472	471	292
989	472	392	90
990	473	465	236
991	473	466	253
992	473	467	378
993	473	468	378
994	473	469	545
995	473	470	111
996	473	471	236
997	473	472	420
998	473	50	111
999	473	187	1883
1000	473	166	467
1001	473	165	467
1002	473	216	166
1003	474	465	236
1004	474	466	253
1005	474	467	378
1006	474	468	378
1007	474	469	545
1008	474	470	111
1009	474	471	236
1010	474	472	420
1011	474	473	29002
1012	474	50	111
1013	474	187	1883
1014	474	166	467
1015	474	165	467
1016	474	216	166
1017	475	336	500
1018	476	336	3166
1019	476	475	3833
1020	476	184	200
1021	478	477	1601
1022	478	118	583
1023	478	162	290
1024	478	380	277
1025	478	210	311
1026	478	130	1500
1027	478	131	500
1028	479	477	200
1029	479	478	311
1030	479	380	111
1031	480	477	700
1032	480	478	200
1033	480	479	200
1034	481	477	200
1035	481	478	1842
1036	481	479	200
1037	481	480	200
1038	481	118	583
1039	481	452	166
1040	481	453	166
1041	481	460	166
1042	481	458	166
1043	481	379	166
1044	481	380	333
1045	481	130	416
1046	482	477	200
1047	482	478	200
1048	482	479	200
1049	482	480	200
1050	482	481	200
1051	484	483	8200
1052	485	237	333
1053	485	8	1000
1054	485	236	400
1055	486	485	7333
1056	487	485	1333
1057	487	486	833
1058	487	392	447
1059	487	388	200
1060	488	485	2833
1061	488	486	2000
1062	488	487	333
1063	489	279	500
1064	490	279	1000
1065	490	489	500
1066	491	422	1250
1067	491	424	916
1068	491	425	916
1069	492	491	500
1070	492	422	500
1071	492	424	500
1072	492	425	500
1073	494	493	1333
1074	494	223	200
1075	494	151	142
1076	495	493	1000
1077	495	494	1000
1078	495	219	111
1079	495	471	90
1080	495	469	90
1081	495	465	90
1082	495	472	90
1083	497	496	2000
1084	498	494	333
1085	498	493	333
1086	499	494	333
1087	499	493	333
1088	499	498	333
1089	499	108	366
1090	499	130	71
1091	499	388	333
1092	499	392	333
1093	501	500	250
1094	502	500	950
1095	502	501	250
1096	503	500	250
1097	503	501	500
1098	503	502	250
1099	504	500	250
1100	504	501	250
1101	504	502	250
1102	504	503	250
1103	507	506	3125
1104	509	508	666
1105	509	130	600
1106	510	508	666
1107	510	509	1142
1108	511	508	666
1109	511	509	666
1110	511	510	666
1111	512	89	1500
1112	512	84	1500
1113	512	85	1500
1114	514	513	5916
1115	514	443	1783
1116	517	516	1000
1117	520	519	5500
1118	522	521	333
1119	523	521	333
1120	523	522	8116
1121	523	236	250
1122	524	521	333
1123	524	522	533
1124	524	523	4700
1125	524	236	250
1126	527	526	3333
1127	527	307	333
1128	529	528	1333
1129	530	528	1333
1130	530	529	1333
1131	531	460	1000
1132	532	531	8408
1133	532	460	1000
1134	533	531	333
1135	533	532	333
1136	533	460	1825
1137	535	534	166
1138	536	534	166
1139	536	535	166
1140	537	534	166
1141	537	535	166
1142	537	536	166
1143	537	217	5444
1144	538	534	166
1145	538	535	166
1146	538	536	166
1147	538	537	1166
1148	539	534	166
1149	539	535	166
1150	539	536	166
1151	539	537	166
1152	539	538	2166
1153	540	534	166
1154	540	535	166
1155	540	536	166
1156	540	537	166
1157	540	538	166
1158	540	539	166
1159	541	205	3500
1160	542	447	325
1161	543	542	125
1162	543	447	125
1163	544	542	658
1164	544	543	125
1165	544	447	325
1166	545	542	125
1167	545	543	125
1168	545	447	125
1169	545	544	125
1170	546	542	658
1171	546	543	125
1172	546	447	325
1173	546	544	658
1174	546	545	125
1175	547	542	325
1176	547	543	125
1177	547	447	825
1178	547	544	325
1179	547	545	125
1180	547	546	425
1181	547	208	500
1182	548	542	125
1183	548	543	125
1184	548	447	125
1185	548	544	125
1186	548	545	125
1187	548	546	125
1188	548	547	125
1189	549	542	125
1190	549	543	125
1191	549	447	125
1192	549	544	125
1193	549	545	125
1194	549	546	125
1195	549	547	125
1196	549	548	125
1197	551	550	1666
1198	552	550	2866
1199	552	551	1666
1200	553	550	2533
1201	553	551	1666
1202	553	552	4916
1203	555	554	1000
1204	555	32	1333
1205	556	345	1571
1206	556	275	250
1207	556	482	142
1208	556	32	200
1209	557	556	250
1210	558	556	500
1211	558	557	250
1212	558	345	750
1213	559	556	3171
1214	559	557	250
1215	559	558	500
1216	559	345	750
1217	559	144	1000
1218	559	145	500
1219	559	482	142
1220	559	32	200
1221	559	344	333
1222	560	556	1382
1223	560	557	250
1224	560	558	1000
1225	560	559	1311
1226	560	345	571
1227	562	561	250
1228	562	153	83
1229	563	561	250
1230	563	562	250
1231	564	561	250
1232	564	562	250
1233	564	563	250
1234	565	561	250
1235	565	562	250
1236	565	563	250
1237	565	564	250
1238	565	132	666
1239	566	27	500
1240	567	566	1916
1241	567	162	142
1242	567	94	7500
1243	567	93	500
1244	567	333	333
1245	568	429	333
1246	569	568	15366
1247	569	429	333
1248	570	255	166
1249	570	257	166
1250	570	256	166
1251	571	570	166
1252	571	255	166
1253	571	257	166
1254	571	256	166
1255	572	570	166
1256	572	255	795
1257	572	571	166
1258	572	257	509
1259	572	256	845
1260	572	514	333
1261	572	254	342
1262	573	570	166
1263	573	255	652
1264	573	571	166
1265	573	257	509
1266	573	256	452
1267	573	572	652
1268	573	254	200
1269	575	574	5166
1270	575	482	142
1271	575	556	342
1272	575	559	342
1273	575	32	200
1274	577	576	2500
1275	578	576	1500
1276	578	577	500
1277	579	11	250
1278	580	579	550
1279	581	579	550
1280	581	580	550
1281	581	495	250
1282	582	579	290
1283	582	580	200
1284	582	581	200
1285	582	181	1000
1286	583	579	974
1287	583	580	550
1288	583	581	550
1289	583	582	290
1290	584	579	640
1291	584	580	550
1292	584	581	550
1293	584	582	290
1294	584	583	752
1295	585	323	2416
1296	586	585	2750
1297	586	323	1000
1298	587	196	500
1299	587	169	3000
1300	587	170	2500
1301	587	5	1000
1302	588	1	2000
1303	588	81	111
1304	589	588	15166
1305	589	1	2333
1306	589	102	1000
1307	591	590	4000
1308	593	592	2000
1309	594	69	3666
1310	595	594	3950
1311	596	594	3600
1312	596	595	10942
1313	596	384	366
1314	596	379	166
1315	596	380	166
1316	598	597	500
1317	598	219	125
1318	598	220	125
1319	599	597	500
1320	599	598	500
1321	601	600	1500
1322	603	602	833
1323	604	602	1083
1324	604	603	833
1325	604	601	666
1326	604	141	1250
1327	604	428	285
1328	605	123	333
1329	605	142	666
1330	605	407	250
1331	606	605	333
1332	606	123	333
1333	607	605	333
1334	607	123	333
1335	607	606	500
1336	607	355	200
1337	608	215	750
1338	608	590	2500
1339	608	11	333
1340	609	608	3000
1341	609	50	500
1342	610	275	5116
1343	610	71	333
1344	611	610	4333
1345	611	5	666
1346	611	203	833
1347	611	202	333
1348	612	610	1833
1349	612	611	2666
1350	612	203	1333
1351	612	5	4833
1352	612	202	833
1353	613	610	500
1354	614	613	750
1355	614	304	250
1356	614	305	250
1357	615	613	5733
1358	615	614	2166
1359	615	304	250
1360	615	305	250
1361	616	613	7883
1362	616	614	1500
1363	616	615	1816
1364	616	610	2666
1365	616	304	250
1366	616	305	250
1367	616	275	666
1368	617	613	7383
1369	617	614	583
1370	617	615	5066
1371	617	616	5966
1372	619	618	1700
1373	619	372	166
1374	620	618	200
1375	620	619	200
1376	621	618	200
1377	621	619	200
1378	621	620	200
1379	622	618	866
1380	622	619	200
1381	622	620	200
1382	622	621	200
1383	623	618	450
1384	623	619	783
1385	623	620	200
1386	623	621	200
1387	623	622	200
1388	624	616	1983
1389	624	613	1566
1390	624	617	1900
1391	624	615	1200
1392	624	614	333
1393	625	251	1000
1394	626	625	39033
1395	626	251	500
1396	627	57	1000
1397	628	485	250
1398	629	628	616
1399	630	628	1766
1400	630	629	1148
1401	630	598	250
1402	631	628	1566
1403	631	629	1773
1404	631	630	3748
1405	632	628	616
1406	632	629	616
1407	632	630	816
1408	632	631	816
1409	633	628	166
1410	633	629	166
1411	633	630	166
1412	633	631	166
1413	633	632	166
1414	633	379	166
1415	633	380	166
1416	634	628	566
1417	634	629	309
1418	634	630	709
1419	634	631	509
1420	634	632	166
1421	634	633	533
1422	634	379	166
1423	634	380	166
1424	636	635	4000
1425	637	372	2088
1426	638	637	7166
1427	638	269	250
1428	638	150	666
1429	638	151	583
1430	639	197	500
1431	640	197	500
1432	640	639	500
1433	640	153	500
1434	641	236	833
1435	642	641	7500
1436	643	71	333
1437	644	643	1000
1438	645	102	1000
1439	646	645	1000
1440	649	617	3366
1441	649	615	2533
1442	649	610	1833
1443	649	275	1500
1444	649	616	3316
1445	649	613	450
1446	650	649	500
1447	650	617	1333
1448	650	132	1000
1449	651	73	300
1450	651	649	200
1451	651	616	200
1452	652	651	3613
1453	652	73	300
1454	652	649	200
1455	652	616	200
1456	653	651	1200
1457	653	652	1200
1458	653	73	100
1459	654	651	844
1460	654	652	844
1461	654	653	733
1462	655	638	500
1463	656	655	1233
1464	657	655	1000
1465	657	656	3092
1466	657	382	1416
1467	657	104	166
1468	657	40	250
1469	657	375	250
1470	657	381	783
1471	657	461	291
1472	657	130	166
1473	657	379	291
1474	657	380	291
1475	657	372	250
1476	661	660	5000
1477	662	660	1666
1478	662	661	1666
1479	663	660	5200
1480	663	661	5500
1481	663	662	2666
1482	664	223	142
1483	665	664	3801
1484	666	664	908
1485	666	665	1825
1486	666	499	311
1487	666	108	200
1488	667	664	1066
1489	667	665	1458
1490	667	666	2073
1491	667	3	375
1492	667	169	1000
1493	667	170	500
1494	667	608	666
1495	667	478	142
1496	667	481	142
1497	667	187	250
1498	668	664	291
1499	668	665	708
1500	668	666	1212
1501	668	667	1773
1502	668	73	285
1503	669	664	833
1504	669	665	833
1505	669	666	166
1506	669	667	166
1507	669	668	166
1508	670	664	3075
1509	670	665	5025
1510	670	666	1158
1511	670	667	791
1512	670	668	541
1513	670	669	833
1514	672	671	833
1515	673	671	1333
1516	673	672	333
1517	674	671	833
1518	674	672	833
1519	674	673	833
1520	675	322	2000
1521	676	675	1000
1522	677	9	142
1523	678	677	1816
1524	679	677	1250
1525	679	678	750
1526	679	664	920
1527	679	499	253
1528	679	111	142
1529	679	668	450
1530	679	667	450
1531	679	162	277
1532	679	594	125
1533	679	595	250
1534	679	376	40
1535	679	378	40
1536	679	382	50
1537	679	657	50
1538	679	377	142
1539	680	677	1661
1540	680	678	250
1541	680	679	250
1542	680	9	142
1543	681	677	2171
1544	681	678	616
1545	681	679	250
1546	681	680	2661
1547	681	9	142
1548	681	28	500
1549	681	607	816
1550	681	606	166
1551	682	319	3116
1552	682	321	1950
1553	682	320	1250
1554	683	682	1033
1555	683	319	1033
1556	683	321	200
1557	683	141	500
1558	683	607	583
1559	684	682	533
1560	684	683	533
1561	684	319	533
1562	684	321	200
1563	685	682	200
1564	685	683	200
1565	685	319	200
1566	685	684	200
1567	685	321	200
1568	687	686	1000
1569	687	323	666
1570	687	58	500
1571	687	169	500
1572	688	686	1000
1573	688	687	4750
1574	688	113	666
1575	688	178	250
1576	688	323	500
1577	688	182	1000
1578	690	689	3500
1579	690	560	1250
1580	690	559	1033
1581	690	556	2783
1582	690	275	250
1583	691	689	1000
1584	691	690	1000
1585	691	165	333
1586	695	694	6125
1587	696	4	6000
1588	698	697	5666
1589	698	59	833
1590	699	697	1500
1591	699	698	500
1592	699	638	2000
1593	699	66	142
1594	701	700	833
1595	702	700	833
1596	702	701	833
1597	704	703	5000
1598	705	483	333
1599	705	429	666
1600	705	462	1000
1601	706	705	14033
1602	706	483	333
1603	708	707	1000
1604	709	530	666
1605	710	709	1500
1606	710	530	666
1607	711	709	250
1608	711	710	250
1609	712	709	500
1610	712	710	500
1611	712	711	250
1612	713	709	500
